date,outlet_name,item_name,net_revenue,quantity,brand,wok_id,hour_slot,order_type,basic_amt,void_amt,product_id,day_no,day_of_week
2025-12-03,QAFFEINE HITECH CITY,BRIOCHE CHICKEN SANDWICH,216.0,1,QAFFEINE,QOH0012,16-17,Carry-Out,216,0,18038,3,WEDNESDAY
2025-12-03,QAFFEINE HITECH CITY,CLASSIC CHICKEN POTPIE,132.0,1,QAFFEINE,QOH0012,16-17,Carry-Out,132,0,20639,3,WEDNESDAY
2025-12-03,QAFFEINE HITECH CITY,CARROT CAKE,111.0,1,QAFFEINE,QOH0012,16-17,Carry-Out,111,0,20641,3,WEDNESDAY
2025-12-03,QAFFEINE HITECH CITY,CHOCOLATE ECLAIR,160.0,1,QAFFEINE,QOH0012,16-17,Carry-Out,160,0,20643,3,WEDNESDAY
2025-12-03,QAFFEINE HITECH CITY,FLAT WHITE,154.0,1,QAFFEINE,QOH0012,17-18,Carry-Out,154,0,388,3,WEDNESDAY
2025-12-03,QAFFEINE HITECH CITY,QAFFEINE WATER,171.42,3,QAFFEINE,QOH0012,17-18,Carry-Out,171.42,0,405,3,WEDNESDAY
2025-12-03,QAFFEINE HITECH CITY,FAMOUS COLD COFFEE_P,655.2,4,QAFFEINE,QOH0012,17-18,Carry-Out,728,0,8645,3,WEDNESDAY
2025-12-03,QAFFEINE HITECH CITY,GREAT INDIAN FILTER COFFEE REGULAR,573.3,4,QAFFEINE,QOH0012,17-18,Carry-Out,588,0,8824,3,WEDNESDAY
2025-12-03,QAFFEINE HITECH CITY,CAPPUCCINO ( HOT ),246.4,2,QAFFEINE,QOH0012,17-18,Carry-Out,308,0,8869,3,WEDNESDAY
2025-12-03,QAFFEINE HITECH CITY,CAFE LATTE ( HOT),322.0,2,QAFFEINE,QOH0012,17-18,Carry-Out,322,0,8870,3,WEDNESDAY
2025-12-03,QAFFEINE HITECH CITY,AMERICANO,357.0,3,QAFFEINE,QOH0012,17-18,Carry-Out,357,0,8877,3,WEDNESDAY
2025-12-03,QAFFEINE HITECH CITY,CHOCO LOADED COLD COFFEE,392.0,2,QAFFEINE,QOH0012,17-18,Carry-Out,392,0,9119,3,WEDNESDAY
2025-12-03,QAFFEINE HITECH CITY,KIT KAT THICK SHAKE,365.4,2,QAFFEINE,QOH0012,17-18,Carry-Out,406,0,9123,3,WEDNESDAY
2025-12-03,QAFFEINE HITECH CITY,MASALA TEA,139.0,1,QAFFEINE,QOH0012,17-18,Carry-Out,139,0,9128,3,WEDNESDAY
2025-12-03,QAFFEINE HITECH CITY,BELGIUM CHOCOLATE PASTRY,182.0,1,QAFFEINE,QOH0012,17-18,Carry-Out,182,0,10134,3,WEDNESDAY
2025-12-03,QAFFEINE HITECH CITY,FRENCH CHILLI CHEESE TOASTIE,153.0,1,QAFFEINE,QOH0012,17-18,Carry-Out,153,0,10153,3,WEDNESDAY
2025-12-03,QAFFEINE HITECH CITY,LARGE ELACHI TEA,125.1,1,QAFFEINE,QOH0012,17-18,Carry-Out,139,0,11297,3,WEDNESDAY
2025-12-03,QAFFEINE HITECH CITY,ALMOND CROISSANT,376.0,2,QAFFEINE,QOH0012,17-18,Carry-Out,376,0,12787,3,WEDNESDAY
2025-12-03,QAFFEINE HITECH CITY,CHICKEN AFGHANI SANDWICH,209.0,1,QAFFEINE,QOH0012,17-18,Carry-Out,209,0,14387,3,WEDNESDAY
2025-12-03,QAFFEINE HITECH CITY,BRIOCHE PANEER SANDWICH,209.0,1,QAFFEINE,QOH0012,17-18,Carry-Out,209,0,18037,3,WEDNESDAY
2025-12-03,QAFFEINE HITECH CITY,LEMON LOAF TEA CAKE,153.0,1,QAFFEINE,QOH0012,17-18,Carry-Out,153,0,20630,3,WEDNESDAY
2025-12-03,QAFFEINE HITECH CITY,CLASSIC CHICKEN POTPIE,264.0,2,QAFFEINE,QOH0012,17-18,Carry-Out,264,0,20639,3,WEDNESDAY
2025-12-03,QAFFEINE HITECH CITY,CHOCOLATE ECLAIR,480.0,3,QAFFEINE,QOH0012,17-18,Carry-Out,480,0,20643,3,WEDNESDAY
2025-12-03,QAFFEINE HITECH CITY,BEIGIAN CHOCOLATE TRUFFLE,209.0,1,QAFFEINE,QOH0012,17-18,Carry-Out,209,0,20647,3,WEDNESDAY
2025-12-03,QAFFEINE HITECH CITY,GREAT INDIAN FILTER COFFEE REGULAR,294.0,2,QAFFEINE,QOH0012,18-19,Carry-Out,294,0,8824,3,WEDNESDAY
2025-12-03,QAFFEINE HITECH CITY,CAFE LATTE ( HOT),144.9,1,QAFFEINE,QOH0012,18-19,Carry-Out,161,0,8870,3,WEDNESDAY
2025-12-03,QAFFEINE HITECH CITY,SIGNATURE HOT CHOCOLATE,175.0,1,QAFFEINE,QOH0012,18-19,Carry-Out,175,0,9117,3,WEDNESDAY
2025-12-03,QAFFEINE HITECH CITY,OREO CHOCOLATE THICK SHAKE,568.4,3,QAFFEINE,QOH0012,18-19,Carry-Out,609,0,9122,3,WEDNESDAY
2025-12-03,QAFFEINE HITECH CITY,SCHEZWAN CHICKEN WRAP,376.0,2,QAFFEINE,QOH0012,18-19,Carry-Out,376,0,10439,3,WEDNESDAY
2025-12-03,QAFFEINE HITECH CITY,GREEN APPLE FIZZZZ,154.0,1,QAFFEINE,QOH0012,18-19,Carry-Out,154,0,15158,3,WEDNESDAY
2025-12-03,QAFFEINE HITECH CITY,CHOCOLATE ECLAIR,144.0,1,QAFFEINE,QOH0012,18-19,Carry-Out,160,0,20643,3,WEDNESDAY
2025-12-03,QAFFEINE HITECH CITY,BEIGIAN CHOCOLATE TRUFFLE,209.0,1,QAFFEINE,QOH0012,18-19,Carry-Out,209,0,20647,3,WEDNESDAY
2025-12-03,QAFFEINE HITECH CITY,QAFFEINE WATER,57.14,1,QAFFEINE,QOH0012,19-20,Carry-Out,57.14,0,405,3,WEDNESDAY
2025-12-03,QAFFEINE HITECH CITY,FAMOUS COLD COFFEE_P,364.0,2,QAFFEINE,QOH0012,19-20,Carry-Out,364,0,8645,3,WEDNESDAY
2025-12-03,QAFFEINE HITECH CITY,CAFE LATTE ( HOT),161.0,1,QAFFEINE,QOH0012,19-20,Carry-Out,161,0,8870,3,WEDNESDAY
2025-12-03,QAFFEINE HITECH CITY,MARBLE TEA CAKE SLICE,160.0,1,QAFFEINE,QOH0012,19-20,Carry-Out,160,0,8940,3,WEDNESDAY
2025-12-03,QAFFEINE HITECH CITY,MASALA TEA,139.0,1,QAFFEINE,QOH0012,19-20,Carry-Out,139,0,9128,3,WEDNESDAY
2025-12-03,QAFFEINE HITECH CITY,WALNUT BROWNIE,153.0,1,QAFFEINE,QOH0012,19-20,Carry-Out,153,0,10155,3,WEDNESDAY
2025-12-03,QAFFEINE HITECH CITY,LARGE ELACHI TEA,278.0,2,QAFFEINE,QOH0012,19-20,Carry-Out,278,0,11297,3,WEDNESDAY
2025-12-03,QAFFEINE HITECH CITY,EXOTIC FRUITY FIZZZZZ,138.6,1,QAFFEINE,QOH0012,19-20,Carry-Out,154,0,12025,3,WEDNESDAY
2025-12-03,QAFFEINE HITECH CITY,LEMON LOAF TEA CAKE,153.0,1,QAFFEINE,QOH0012,19-20,Carry-Out,153,0,20630,3,WEDNESDAY
2025-12-03,QAFFEINE HITECH CITY,SIGNATURE HOT CHOCOLATE,350.0,2,QAFFEINE,QOH0012,20-21,Carry-Out,350,0,9117,3,WEDNESDAY
2025-12-03,QAFFEINE HITECH CITY,BEIGIAN CHOCOLATE TRUFFLE,209.0,1,QAFFEINE,QOH0012,20-21,Carry-Out,209,0,20647,3,WEDNESDAY
2025-12-03,QAFFEINE HITECH CITY,SCHEZWAN PANEER WRAP,181.0,1,QAFFEINE,QOH0012,21-22,Carry-Out,181,0,10440,3,WEDNESDAY
2025-12-04,QAFFEINE HITECH CITY,AMERICANO,107.1,1,QAFFEINE,QOH0012,8-9,Carry-Out,119,0,8877,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,CARDAMOM TEA,278.0,2,QAFFEINE,QOH0012,8-9,Carry-Out,278,0,9135,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,BUTTER CROISSANT,153.0,1,QAFFEINE,QOH0012,8-9,Carry-Out,153,0,10142,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,CHOCO LOADED COLD COFFEE,196.0,1,QAFFEINE,QOH0012,9-10,Carry-Out,196,0,9119,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,DETOX,139.0,1,QAFFEINE,QOH0012,10-11,Carry-Out,139,0,146,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,FLAT WHITE,138.6,1,QAFFEINE,QOH0012,10-11,Carry-Out,154,0,388,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,QAFFEINE WATER,57.14,1,QAFFEINE,QOH0012,10-11,Carry-Out,57.14,0,405,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,CAPPUCCINO ( HOT ),154.0,1,QAFFEINE,QOH0012,10-11,Carry-Out,154,0,8869,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,CAFE LATTE ( HOT),161.0,1,QAFFEINE,QOH0012,10-11,Carry-Out,161,0,8870,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,AMERICANO,345.1,3,QAFFEINE,QOH0012,10-11,Carry-Out,357,0,8877,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,CARDAMOM TEA,361.4,3,QAFFEINE,QOH0012,10-11,Carry-Out,417,0,9135,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,ALMOND MILK.,94.4,2,QAFFEINE,QOH0012,10-11,Carry-Out,118,0,11300,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,ALMOND CROISSANT,188.0,1,QAFFEINE,QOH0012,10-11,Carry-Out,188,0,12787,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,DETOX,139.0,1,QAFFEINE,QOH0012,11-12,Carry-Out,139,0,146,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,QAFFEINE WATER,171.42,3,QAFFEINE,QOH0012,11-12,Carry-Out,171.42,0,405,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,MILK,78.4,2,QAFFEINE,QOH0012,11-12,Carry-Out,98,0,489,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,LEMON TEA,139.0,1,QAFFEINE,QOH0012,11-12,Carry-Out,139,0,1052,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,CAPPUCCINO ( HOT ),123.2,1,QAFFEINE,QOH0012,11-12,Carry-Out,154,0,8869,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,AMERICANO,190.4,2,QAFFEINE,QOH0012,11-12,Carry-Out,238,0,8877,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,CHOCO LOADED COLD COFFEE,392.0,2,QAFFEINE,QOH0012,11-12,Carry-Out,392,0,9119,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,MASALA TEA,278.0,2,QAFFEINE,QOH0012,11-12,Carry-Out,278,0,9128,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,LARGE ELACHI TEA,417.0,3,QAFFEINE,QOH0012,11-12,Carry-Out,417,0,11297,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,ALMOND QAPPUCCINO,170.1,1,QAFFEINE,QOH0012,11-12,Carry-Out,189,0,12779,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,GOAN KOKUM,154.0,1,QAFFEINE,QOH0012,11-12,Carry-Out,154,0,13234,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,CHICKEN AFGHANI SANDWICH,836.0,4,QAFFEINE,QOH0012,11-12,Carry-Out,836,0,14387,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,CHOCOLATE ECLAIR,160.0,1,QAFFEINE,QOH0012,11-12,Carry-Out,160,0,20643,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,DETOX,125.1,1,QAFFEINE,QOH0012,12-13,Carry-Out,139,0,146,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,QAFFEINE WATER,57.14,1,QAFFEINE,QOH0012,12-13,Carry-Out,57.14,0,405,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,EXTRA ESPRESSO SHOT,49.0,1,QAFFEINE,QOH0012,12-13,Carry-Out,49,0,407,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,ICED CAFE LATTE,167.0,1,QAFFEINE,QOH0012,12-13,Carry-Out,167,0,500,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,FAMOUS COLD COFFEE_P,364.0,2,QAFFEINE,QOH0012,12-13,Carry-Out,364,0,8645,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,GREAT INDIAN FILTER COFFEE REGULAR,147.0,1,QAFFEINE,QOH0012,12-13,Carry-Out,147,0,8824,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,CAPPUCCINO ( HOT ),462.0,3,QAFFEINE,QOH0012,12-13,Carry-Out,462,0,8869,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,CAFE LATTE ( HOT),161.0,1,QAFFEINE,QOH0012,12-13,Carry-Out,161,0,8870,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,AMERICANO,238.0,2,QAFFEINE,QOH0012,12-13,Carry-Out,238,0,8877,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,BISCOFF THICK SHAKE,182.7,1,QAFFEINE,QOH0012,12-13,Carry-Out,203,0,9121,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,MASALA TEA,139.0,1,QAFFEINE,QOH0012,12-13,Carry-Out,139,0,9128,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,BUTTER CROISSANT,459.0,3,QAFFEINE,QOH0012,12-13,Carry-Out,459,0,10142,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,SCHEZWAN PANEER WRAP,181.0,1,QAFFEINE,QOH0012,12-13,Carry-Out,181,0,10440,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,LARGE GINGER TEA,139.0,1,QAFFEINE,QOH0012,12-13,Carry-Out,139,0,11299,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,NUTELLA CRUNCHY THICK SHAKE,182.7,1,QAFFEINE,QOH0012,12-13,Carry-Out,203,0,12029,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,ALMOND CROISSANT,188.0,1,QAFFEINE,QOH0012,12-13,Carry-Out,188,0,12787,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,ALMOND LATTE,196.0,1,QAFFEINE,QOH0012,12-13,Carry-Out,196,0,14306,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,CHICKEN AFGHANI SANDWICH,209.0,1,QAFFEINE,QOH0012,12-13,Carry-Out,209,0,14387,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,BRIOCHE CHICKEN SANDWICH,216.0,1,QAFFEINE,QOH0012,12-13,Carry-Out,216,0,18038,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,CLASSIC CHICKEN POTPIE,132.0,1,QAFFEINE,QOH0012,12-13,Carry-Out,132,0,20639,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,BASQUE CHEESE CAKE,209.0,1,QAFFEINE,QOH0012,12-13,Carry-Out,209,0,20645,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,BEIGIAN CHOCOLATE TRUFFLE,209.0,1,QAFFEINE,QOH0012,12-13,Carry-Out,209,0,20647,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,DETOX,139.0,1,QAFFEINE,QOH0012,13-14,Carry-Out,139,0,146,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,QAFFEINE WATER,285.7,5,QAFFEINE,QOH0012,13-14,Carry-Out,285.7,0,405,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,GREEN TEA,139.0,1,QAFFEINE,QOH0012,13-14,Carry-Out,139,0,496,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,GREAT INDIAN FILTER COFFEE REGULAR,735.0,5,QAFFEINE,QOH0012,13-14,Carry-Out,735,0,8824,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,CAPPUCCINO ( HOT ),431.2,3,QAFFEINE,QOH0012,13-14,Carry-Out,462,0,8869,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,MARBLE TEA CAKE SLICE,320.0,2,QAFFEINE,QOH0012,13-14,Carry-Out,320,0,8940,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,BISCOFF COLD COFFEE,196.0,1,QAFFEINE,QOH0012,13-14,Carry-Out,196,0,9118,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,BUTTER CROISSANT,306.0,2,QAFFEINE,QOH0012,13-14,Carry-Out,306,0,10142,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,WALNUT BROWNIE,306.0,2,QAFFEINE,QOH0012,13-14,Carry-Out,306,0,10155,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,SCHEZWAN CHICKEN WRAP,752.0,4,QAFFEINE,QOH0012,13-14,Carry-Out,752,0,10439,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,SCHEZWAN PANEER WRAP,181.0,1,QAFFEINE,QOH0012,13-14,Carry-Out,181,0,10440,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,LARGE LEMON TEA,139.0,1,QAFFEINE,QOH0012,13-14,Carry-Out,139,0,11298,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,ALMOND QAPPUCCINO,189.0,1,QAFFEINE,QOH0012,13-14,Carry-Out,189,0,12779,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,ALMOND CROISSANT,376.0,2,QAFFEINE,QOH0012,13-14,Carry-Out,376,0,12787,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,BANH MI CHICKEN SANDWICH,209.0,1,QAFFEINE,QOH0012,13-14,Carry-Out,209,0,14391,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,GREEN APPLE FIZZZZ,154.0,1,QAFFEINE,QOH0012,13-14,Carry-Out,154,0,15158,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,BRIOCHE CHICKEN SANDWICH,216.0,1,QAFFEINE,QOH0012,13-14,Carry-Out,216,0,18038,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,HONEY CINNAMON ROLL,278.0,2,QAFFEINE,QOH0012,13-14,Carry-Out,278,0,20638,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,BASQUE CHEESE CAKE,209.0,1,QAFFEINE,QOH0012,13-14,Carry-Out,209,0,20645,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,QAFFEINE WATER,399.98,7,QAFFEINE,QOH0012,14-15,Carry-Out,399.98,0,405,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,FAMOUS COLD COFFEE_P,163.8,1,QAFFEINE,QOH0012,14-15,Carry-Out,182,0,8645,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,GREAT INDIAN FILTER COFFEE REGULAR,294.0,2,QAFFEINE,QOH0012,14-15,Carry-Out,294,0,8824,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,CAPPUCCINO ( HOT ),462.0,3,QAFFEINE,QOH0012,14-15,Carry-Out,462,0,8869,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,AMERICANO,119.0,1,QAFFEINE,QOH0012,14-15,Carry-Out,119,0,8877,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,OREO CHOCOLATE THICK SHAKE,203.0,1,QAFFEINE,QOH0012,14-15,Carry-Out,203,0,9122,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,ALMOND CROISSANT,188.0,1,QAFFEINE,QOH0012,14-15,Carry-Out,188,0,12787,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,CHICKEN AFGHANI SANDWICH,752.4,4,QAFFEINE,QOH0012,14-15,Carry-Out,836,0,14387,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,BANH MI CHICKEN SANDWICH,752.4,4,QAFFEINE,QOH0012,14-15,Carry-Out,836,0,14391,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,LEMON LOAF TEA CAKE,122.4,1,QAFFEINE,QOH0012,14-15,Carry-Out,153,0,20630,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,CHOCOLATE FUDGE COOKIE,250.0,2,QAFFEINE,QOH0012,14-15,Carry-Out,250,0,20634,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,PAIN AU CHOCOLATE.,167.0,1,QAFFEINE,QOH0012,14-15,Carry-Out,167,0,20636,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,BASQUE CHEESE CAKE,167.2,1,QAFFEINE,QOH0012,14-15,Carry-Out,209,0,20645,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,PANEER TIKKA GALETTE,116.0,1,QAFFEINE,QOH0012,14-15,Carry-Out,116,0,20648,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,FAMOUS COLD COFFEE_P,364.0,2,QAFFEINE,QOH0012,15-16,Carry-Out,364,0,8645,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,GREAT INDIAN FILTER COFFEE REGULAR,132.3,1,QAFFEINE,QOH0012,15-16,Carry-Out,147,0,8824,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,AMERICANO,107.1,1,QAFFEINE,QOH0012,15-16,Carry-Out,119,0,8877,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,SIGNATURE HOT CHOCOLATE,350.0,2,QAFFEINE,QOH0012,15-16,Carry-Out,350,0,9117,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,MASALA TEA,139.0,1,QAFFEINE,QOH0012,15-16,Carry-Out,139,0,9128,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,WALNUT BROWNIE,153.0,1,QAFFEINE,QOH0012,15-16,Carry-Out,153,0,10155,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,LARGE GINGER TEA,556.0,4,QAFFEINE,QOH0012,15-16,Carry-Out,556,0,11299,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,BANH MI CHICKEN SANDWICH,209.0,1,QAFFEINE,QOH0012,15-16,Carry-Out,209,0,14391,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,BRIOCHE CHICKEN SANDWICH,216.0,1,QAFFEINE,QOH0012,15-16,Carry-Out,216,0,18038,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,CARROT CAKE,111.0,1,QAFFEINE,QOH0012,15-16,Carry-Out,111,0,20641,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,CHOCOLATE ECLAIR,160.0,1,QAFFEINE,QOH0012,15-16,Carry-Out,160,0,20643,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,QAFFEINE WATER,171.42,3,QAFFEINE,QOH0012,16-17,Carry-Out,171.42,0,405,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,ICED CAFE AMERICANO,150.0,1,QAFFEINE,QOH0012,16-17,Carry-Out,150,0,501,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,FRENCH VANILLA INSTANT COFFEE,285.0,1,QAFFEINE,QOH0012,16-17,Carry-Out,285,0,510,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,CAPPUCCINO ( HOT ),308.0,2,QAFFEINE,QOH0012,16-17,Carry-Out,308,0,8869,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,MASALA TEA,139.0,1,QAFFEINE,QOH0012,16-17,Carry-Out,139,0,9128,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,WALNUT BROWNIE,459.0,3,QAFFEINE,QOH0012,16-17,Carry-Out,459,0,10155,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,LARGE ELACHI TEA,264.1,2,QAFFEINE,QOH0012,16-17,Carry-Out,278,0,11297,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,LARGE LEMON TEA,139.0,1,QAFFEINE,QOH0012,16-17,Carry-Out,139,0,11298,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,LARGE GINGER TEA,417.0,3,QAFFEINE,QOH0012,16-17,Carry-Out,417,0,11299,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,CHICKEN AFGHANI SANDWICH,418.0,2,QAFFEINE,QOH0012,16-17,Carry-Out,418,0,14387,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,BANH MI CHICKEN SANDWICH,188.1,1,QAFFEINE,QOH0012,16-17,Carry-Out,209,0,14391,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,CHOCOLATE FUDGE COOKIE,112.5,1,QAFFEINE,QOH0012,16-17,Carry-Out,125,0,20634,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,CLASSIC CHICKEN POTPIE,118.8,1,QAFFEINE,QOH0012,16-17,Carry-Out,132,0,20639,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,DETOX,139.0,1,QAFFEINE,QOH0012,17-18,Carry-Out,139,0,146,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,QAFFEINE WATER,171.42,3,QAFFEINE,QOH0012,17-18,Carry-Out,171.42,0,405,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,GREAT INDIAN FILTER COFFEE REGULAR,147.0,1,QAFFEINE,QOH0012,17-18,Carry-Out,147,0,8824,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,CAPPUCCINO ( HOT ),462.0,3,QAFFEINE,QOH0012,17-18,Carry-Out,462,0,8869,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,AMERICANO,226.1,2,QAFFEINE,QOH0012,17-18,Carry-Out,238,0,8877,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,SIGNATURE HOT CHOCOLATE,350.0,2,QAFFEINE,QOH0012,17-18,Carry-Out,350,0,9117,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,BLUEBERRY CHEESE CAKE,418.0,2,QAFFEINE,QOH0012,17-18,Carry-Out,418,0,10966,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,LARGE GINGER TEA,139.0,1,QAFFEINE,QOH0012,17-18,Carry-Out,139,0,11299,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,PAIN AU CHOCOLATE.,167.0,1,QAFFEINE,QOH0012,17-18,Carry-Out,167,0,20636,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,GINGER TEA,139.0,1,QAFFEINE,QOH0012,18-19,Carry-Out,139,0,145,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,QAFFEINE WATER,57.14,1,QAFFEINE,QOH0012,18-19,Carry-Out,57.14,0,405,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,CAPPUCCINO ( HOT ),154.0,1,QAFFEINE,QOH0012,18-19,Carry-Out,154,0,8869,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,OREO CHOCOLATE THICK SHAKE,182.7,1,QAFFEINE,QOH0012,18-19,Carry-Out,203,0,9122,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,MASALA TEA,139.0,1,QAFFEINE,QOH0012,18-19,Carry-Out,139,0,9128,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,BUTTER CROISSANT,306.0,2,QAFFEINE,QOH0012,18-19,Carry-Out,306,0,10142,4,THURSDAY
2025-12-04,QAFFEINE HITECH CITY,LARGE ELACHI TEA,139.0,1,QAFFEINE,QOH0012,18-19,Carry-Out,139,0,11297,4,THURSDAY
